,Date,Timestamp,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,optimism,ethereum-staking,Total,staking,optimism,ethereum-staking,Total,staking,optimism,ethereum-staking,Total,staking
,,,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens
,,,,,,,USDC,PERP,USDC,PERP,USDC,PERP,USDC,PERP
,08/12/2022,1670457600,17064246.865873206,1573715.3708094717,17064246.865873206,1573715.3708094717,17064246.865873206,1573715.3708094717,17064246.865873206,1573715.3708094717,17047199.666207,3412766.512427128,17047199.666207,3412766.512427128
,09/12/2022,1670544000,17051357.54645854,1560429.4497281988,17051357.54645854,1560429.4497281988,17051357.54645854,1560429.4497281988,17051357.54645854,1560429.4497281988,17063421.385378,3410357.310860744,17063421.385378,3410357.310860744
,10/12/2022,1670630400,16795698.051802002,1567967.5194755923,16795698.051802002,1567967.5194755923,16795698.051802002,1567967.5194755923,16795698.051802002,1567967.5194755923,16802301.356235,3409247.6005957443,16802301.356235,3409247.6005957443
,11/12/2022,1670716800,16791493.297208704,1579511.4443214722,16791493.297208704,1579511.4443214722,16791493.297208704,1579511.4443214722,16791493.297208704,1579511.4443214722,16797742.057254,3405976.6301916176,16797742.057254,3405976.6301916176
,12/12/2022,1670803200,16808694.231824,1530897.939878747,16808694.231824,1530897.939878747,16808694.231824,1530897.939878747,16808694.231824,1530897.939878747,16808694.231824,3405976.6301916176,16808694.231824,3405976.6301916176
,13/12/2022,1670889600,16830447.340897,1571033.9952572538,16830447.340897,1571033.9952572538,16830447.340897,1571033.9952572538,16830447.340897,1571033.9952572538,16830447.340897,3404227.5544854305,16830447.340897,3404227.5544854305
,14/12/2022,1670976000,16872972.435934227,1565388.9384904664,16872972.435934227,1565388.9384904664,16872972.435934227,1565388.9384904664,16872972.435934227,1565388.9384904664,16878981.353296,3405795.895546296,16878981.353296,3405795.895546296
,15/12/2022,1671062400,16681260.155863183,1254043.7627264124,16681260.155863183,1254043.7627264124,16681260.155863183,1254043.7627264124,16681260.155863183,1254043.7627264124,16682511.344214,2729867.41389226,16682511.344214,2729867.41389226
,16/12/2022,1671148800,16715085.233642794,1242462.7128547078,16715085.233642794,1242462.7128547078,16715085.233642794,1242462.7128547078,16715085.233642794,1242462.7128547078,16698386.846796,2716359.232301504,16698386.846796,2716359.232301504
,17/12/2022,1671235200,16926705.133968625,1066857.6911531014,16926705.133968625,1066857.6911531014,16926705.133968625,1066857.6911531014,16926705.133968625,1066857.6911531014,16909795.33863,2713297.4169449876,16909795.33863,2713297.4169449876
,18/12/2022,1671321600,17018467.842104,1067789.6738360592,17018467.842104,1067789.6738360592,17018467.842104,1067789.6738360592,17018467.842104,1067789.6738360592,17018467.842104,2700175.176345193,17018467.842104,2700175.176345193
,19/12/2022,1671408000,17022829.467237078,1050608.1899214142,17022829.467237078,1050608.1899214142,17022829.467237078,1050608.1899214142,17022829.467237078,1050608.1899214142,17023016.720421,2699862.2323451927,17023016.720421,2699862.2323451927
,20/12/2022,1671494400,17048760.235461,1005905.0612700265,17048760.235461,1005905.0612700265,17048760.235461,1005905.0612700265,17048760.235461,1005905.0612700265,17048760.235461,2678884.5128551363,17048760.235461,2678884.5128551363
,21/12/2022,1671580800,17014982.216773983,1027814.5608261928,17014982.216773983,1027814.5608261928,17014982.216773983,1027814.5608261928,17014982.216773983,1027814.5608261928,17029218.64356,2641653.5438115373,17029218.64356,2641653.5438115373
,22/12/2022,1671667200,17157094.974428754,1018677.3511461128,17157094.974428754,1018677.3511461128,17157094.974428754,1018677.3511461128,17157094.974428754,1018677.3511461128,17122849.275877,2641503.5438115373,17122849.275877,2641503.5438115373
,23/12/2022,1671753600,17073086.945583668,989912.4415633293,17073086.945583668,989912.4415633293,17073086.945583668,989912.4415633293,17073086.945583668,989912.4415633293,17056030.914669,2543879.2233115225,17056030.914669,2543879.2233115225
,24/12/2022,1671840000,17131793.168544,990910.7006575998,17131793.168544,990910.7006575998,17131793.168544,990910.7006575998,17131793.168544,990910.7006575998,17131793.168544,2543196.4023940535,17131793.168544,2543196.4023940535
,25/12/2022,1671926400,17139079.568416804,995533.1320979953,17139079.568416804,995533.1320979953,17139079.568416804,995533.1320979953,17139079.568416804,995533.1320979953,17121957.610806,2543011.6943940534,17121957.610806,2543011.6943940534
,26/12/2022,1672012800,17152518.02738892,985329.4849872438,17152518.02738892,985329.4849872438,17152518.02738892,985329.4849872438,17152518.02738892,985329.4849872438,17118281.46446,2542792.3297537384,17118281.46446,2542792.3297537384
,27/12/2022,1672099200,17164206.419198837,1000644.4686361217,17164206.419198837,1000644.4686361217,17164206.419198837,1000644.4686361217,17164206.419198837,1000644.4686361217,17147059.359839,2533617.089473073,17147059.359839,2533617.089473073
,28/12/2022,1672185600,17158557.399757855,990280.5753842506,17158557.399757855,990280.5753842506,17158557.399757855,990280.5753842506,17158557.399757855,990280.5753842506,17170267.522208,2529704.301026796,17170267.522208,2529704.301026796
,29/12/2022,1672272000,17253421.517305,1030811.3607797101,17253421.517305,1030811.3607797101,17253421.517305,1030811.3607797101,17253421.517305,1030811.3607797101,17253421.517305,2529654.301026796,17253421.517305,2529654.301026796
,30/12/2022,1672358400,17288290.965558,943624.2956405205,17288290.965558,943624.2956405205,17288290.965558,943624.2956405205,17288290.965558,943624.2956405205,17288290.965558,2529654.301026796,17288290.965558,2529654.301026796
,31/12/2022,1672444800,17280696.221174,923639.2163586302,17280696.221174,923639.2163586302,17280696.221174,923639.2163586302,17280696.221174,923639.2163586302,17280696.221174,2519041.2350267963,17280696.221174,2519041.2350267963
,01/01/2023,1672531200,17264200.800569724,909503.422477054,17264200.800569724,909503.422477054,17264200.800569724,909503.422477054,17264200.800569724,909503.422477054,17246953.846723,2517921.3937439895,17246953.846723,2517921.3937439895
,02/01/2023,1672617600,17283727.17484568,925736.4617025214,17283727.17484568,925736.4617025214,17283727.17484568,925736.4617025214,17283727.17484568,925736.4617025214,17285421.146118,2517921.3937439895,17285421.146118,2517921.3937439895
,03/01/2023,1672704000,17288320.687644,1084924.469695935,17288320.687644,1084924.469695935,17288320.687644,1084924.469695935,17288320.687644,1084924.469695935,17288320.687644,2882746.345023489,17288320.687644,2882746.345023489
,04/01/2023,1672790400,17326174.061186,1094088.7203267647,17326174.061186,1094088.7203267647,17326174.061186,1094088.7203267647,17326174.061186,1094088.7203267647,17326174.061186,2882746.345023489,17326174.061186,2882746.345023489
,05/01/2023,1672876800,17367444.425946616,1120721.434541524,17367444.425946616,1120721.434541524,17367444.425946616,1120721.434541524,17367444.425946616,1120721.434541524,17350094.331615,2887103.0458432483,17350094.331615,2887103.0458432483
,06/01/2023,1672963200,17135155.3545202,1096476.4786419563,17135155.3545202,1096476.4786419563,17135155.3545202,1096476.4786419563,17135155.3545202,1096476.4786419563,17118037.317203,2870830.7355452767,17118037.317203,2870830.7355452767
,07/01/2023,1673049600,17190677.926462,1102616.8062328685,17190677.926462,1102616.8062328685,17190677.926462,1102616.8062328685,17190677.926462,1102616.8062328685,17190677.926462,2875134.109775121,17190677.926462,2875134.109775121
,08/01/2023,1673136000,17227935.154477045,966737.7316825512,17227935.154477045,966737.7316825512,17227935.154477045,966737.7316825512,17227935.154477045,966737.7316825512,17210724.430047,2499625.682755017,17210724.430047,2499625.682755017
,09/01/2023,1673222400,17223867.775501,986437.0543726801,17223867.775501,986437.0543726801,17223867.775501,986437.0543726801,17223867.775501,986437.0543726801,17223867.775501,2498162.800888101,17223867.775501,2498162.800888101
,10/01/2023,1673308800,17379800.135527827,998520.6678405758,17379800.135527827,998520.6678405758,17379800.135527827,998520.6678405758,17379800.135527827,998520.6678405758,17362437.69783,2498162.800888101,17362437.69783,2498162.800888101
