,Date,Timestamp,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,ethereum,Total,ethereum,ethereum,ethereum,ethereum,Total,Total,Total,Total,Total,ethereum,ethereum,ethereum,ethereum,Total,Total,Total,Total,Total
,,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,WETH,USDC,SAI,DAI,UNKNOWN (0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359),WETH,USDC,DAI,SAI,WETH,USDC,SAI,DAI,UNKNOWN (0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359),WETH,USDC,DAI,SAI
,07/01/2022,1641513600,,1010246249.7141461,,,,,,8705071.454208167,995702025.007344,5839132.976898405,20.275695503469276,,,,,,2567.8298120110817,995702025.007344,5841755.925308868,20.275695503469276
,08/01/2022,1641600000,,1014147644.7650746,,,,,,8248783.484312637,1000005801.4476516,5893039.557414836,20.275695503469276,,,,,,2567.1233659212003,990104753.908566,5834692.631103798,20.275695503469276
,09/01/2022,1641686400,,997443985.6769596,,,,,,7954586.379329434,983674022.137632,5815356.884302679,20.275695503469276,,,,,,2566.873311303037,983674022.137632,5834376.953170014,20.275695503469276
,10/01/2022,1641772800,,987727247.3361139,,,,,,8096984.891902425,973802522.2394495,5827719.929066447,20.275695503469276,,,,,,2563.553867944412,975496960.459768,5834376.953170014,20.275695503469276
,11/01/2022,1641859200,,992492248.8848588,,,,,,7884635.640155723,978777995.956932,5829597.0120757,20.275695503469276,,,,,,2563.0922496296507,978777995.956932,5829597.0120757,20.275695503469276
,12/01/2022,1641945600,,987534678.1787935,,,,,,8319259.192925424,973415866.6343224,5799532.075850259,20.275695503469276,,,,,,2563.0922496296507,974054846.613701,5819563.011736656,20.275695503469276
,13/01/2022,1642032000,,988631006.3114283,,,,,,8657715.524489019,974157144.083683,5816126.427560819,20.275695503469276,,,,,,2563.0922496296507,974157144.083683,5816126.427560819,20.275695503469276
,14/01/2022,1642118400,,977915189.0179461,,,,,,8361968.782207266,963737849.748931,5815350.211112341,20.275695503469276,,,,,,2562.5921388031793,963737849.748931,5815350.211112341,20.275695503469276
,15/01/2022,1642204800,,979986952.9608495,,,,,,8473990.913362736,965712414.888367,5800526.883424215,20.275695503469276,,,,,,2562.332079489449,965712414.888367,5815350.211112341,20.275695503469276
,16/01/2022,1642291200,,980477596.3383265,,,,,,8531335.90530171,966130889.946217,5815350.211112341,20.275695503469276,,,,,,2562.332079489449,966130889.946217,5815350.211112341,20.275695503469276
,17/01/2022,1642377600,,976713780.3964247,,,,,,8574168.606942883,962325305.869932,5814285.643854239,20.275695503469276,,,,,,2562.3369006143876,962325305.869932,5814285.643854239,20.275695503469276
,18/01/2022,1642464000,,955441562.080977,,,,,,8247936.7252876405,941379574.463568,5814030.616425834,20.275695503469276,,,,,,2551.265968822734,941379574.463568,5814030.616425834,20.275695503469276
,19/01/2022,1642550400,,945818638.2651776,,,,,,8081428.262992124,931933542.945106,5803646.781384009,20.275695503469276,,,,,,2550.1509192149333,931933542.945106,5812406.077342564,20.275695503469276
,20/01/2022,1642636800,,948424755.5023648,,,,,,7923334.834983058,934693913.603323,5807486.7883632,20.275695503469276,,,,,,2549.9508681255315,934693913.603323,5807486.7883632,20.275695503469276
,21/01/2022,1642723200,,948730948.8874191,,,,,,7669334.229009073,935277698.561075,5783895.821639569,20.275695503469276,,,,,,2549.9508681255315,935277698.561075,5783895.821639569,20.275695503469276
,22/01/2022,1642809600,,956162967.8844793,,,,,,6530353.703368688,943975503.7140925,5657090.191322633,20.275695503469276,,,,,,2548.8285794343265,946086222.075543,5660373.207783148,20.275695503469276
,23/01/2022,1642896000,,957700668.8920919,,,,,,6115124.039493042,945926257.561828,5659267.015075274,20.275695503469276,,,,,,2548.8285794343265,945926257.561828,5659267.015075274,20.275695503469276
,24/01/2022,1642982400,,963670129.4490157,,,,,,6370433.230378071,951640942.619506,5658733.32343614,20.275695503469276,,,,,,2546.8285666680276,951640942.619506,5658733.32343614,20.275695503469276
,25/01/2022,1643068800,,956935705.4811977,,,,,,5423981.822560925,945852970.0595051,5658733.32343614,20.275695503469276,,,,,,2234.1599516263723,947870987.391662,5658733.32343614,20.275695503469276
,26/01/2022,1643155200,,955949428.063741,,,,,,5445286.132460631,944846212.8095526,5657908.846032323,20.275695503469276,,,,,,2232.26930635646,947409904.009803,5657908.846032323,20.275695503469276
,27/01/2022,1643241600,,966247587.1956055,,,,,,5838790.565785148,954902207.83839,5506568.515734898,20.275695503469276,,,,,,2232.26930635646,954902207.83839,5506568.515734898,20.275695503469276
,28/01/2022,1643328000,,965562782.2419131,,,,,,5357384.855667156,954698958.825075,5506418.285475428,20.275695503469276,,,,,,2232.169284218508,954698958.825075,5506418.285475428,20.275695503469276
,29/01/2022,1643414400,,969926018.6888902,,,,,,5719119.46457278,958700577.1695203,5506301.779101725,20.275695503469276,,,,,,2232.069261224619,958759061.47227,5506301.779101725,20.275695503469276
,30/01/2022,1643500800,,969804274.257487,,,,,,5793224.164045436,958504739.051248,5506290.766498167,20.275695503469276,,,,,,2232.069261224619,958504739.051248,5506301.779101725,20.275695503469276
,31/01/2022,1643587200,,970480594.1870774,,,,,,5732758.093223114,959241514.039057,5506301.779101725,20.275695503469276,,,,,,2231.5395248769405,959241514.039057,5506301.779101725,20.275695503469276
,01/02/2022,1643673600,,974845694.9424572,,,,,,5968688.077559095,963371284.1533469,5505702.435855647,20.275695503469276,,,,,,2218.9008924243735,964431194.035592,5505702.435855647,20.275695503469276
,02/02/2022,1643760000,,979126460.6768309,,,,,,6208373.751958775,967413286.910052,5504779.739124635,20.275695503469276,,,,,,2218.9008924243735,967413286.910052,5504779.739124635,20.275695503469276
,03/02/2022,1643846400,,979189654.7272716,,,,,,5970151.123063419,967714703.589388,5504779.739124635,20.275695503469276,,,,,,2218.8508810374515,967714703.589388,5504779.739124635,20.275695503469276
,04/02/2022,1643932800,,974790863.1615138,,,,,,5963602.933198896,963325264.2877887,5501975.664830693,20.275695503469276,,,,,,2218.750858762453,963765705.215072,5503896.52471782,20.275695503469276
,05/02/2022,1644019200,,986963750.0422949,,,,,,6586649.394763532,974992137.9273018,5384942.444534069,20.275695503469276,,,,,,2218.660848762453,965338750.423071,5384942.444534069,20.275695503469276
,06/02/2022,1644105600,,972149946.624784,,,,,,6714320.506277044,960065235.882226,5370369.960585425,20.275695503469276,,,,,,2218.2314813527605,960065235.882226,5370369.960585425,20.275695503469276
,07/02/2022,1644192000,,970665910.7230165,,,,,,6790656.047673389,958507885.408438,5367348.991209649,20.275695503469276,,,,,,2217.9219679374305,958507885.408438,5367348.991209649,20.275695503469276
,08/02/2022,1644278400,,982267768.3800555,,,,,,6976380.710945714,969924018.4022046,5367348.991209649,20.275695503469276,,,,,,2217.8219452396092,969945357.200063,5367348.991209649,20.275695503469276
,09/02/2022,1644364800,,987847754.0143404,,,,,,6922934.96428956,975558435.50338,5366363.270975446,20.275695503469276,,,,,,2215.9915764927787,975558435.50338,5366363.270975446,20.275695503469276
,10/02/2022,1644451200,,986799130.6654098,,,,,,7182732.617032364,974256622.875995,5359754.896686889,20.275695503469276,,,,,,2215.4021729306714,974256622.875995,5362511.227457803,20.275695503469276
,11/02/2022,1644537600,,991522133.7024146,,,,,,6905036.677911179,979256324.422212,5360752.326595936,20.275695503469276,,,,,,2214.4019311891257,979256324.422212,5362366.398882,20.275695503469276
,12/02/2022,1644624000,,992840389.4216142,,,,,,6470595.958121311,981008051.5908841,5361721.57663757,20.295971198972744,,,,,,2212.0939311891257,981433993.944256,5361721.57663757,20.275695503469276
,13/02/2022,1644710400,,990714097.5406834,,,,,,6390736.830450831,978982928.4913397,5340411.922921619,20.295971198972744,,,,,,2190.8668971956818,978004923.567772,5340411.922921619,20.275695503469276
,14/02/2022,1644796800,,991515169.731458,,,,,,6321053.626071795,979855739.2179476,5338356.591467352,20.295971198972744,,,,,,2190.4749717821655,977899939.339269,5333023.5678994525,20.275695503469276
,15/02/2022,1644883200,,988740568.7936648,,,,,,6422664.469858697,976985571.923454,5332312.1043808805,20.295971198972744,,,,,,2188.6965857066853,976009562.361093,5326985.11926162,20.275695503469276
,16/02/2022,1644969600,,975343869.9714622,,,,,,6966922.492414916,963046938.1632599,5329989.019816309,20.295971198972744,,,,,,2188.5918318516115,962084853.30995,5324664.355460849,20.275695503469276
,17/02/2022,1645056000,,1002242963.558515,,,,,,6876393.426942603,990031968.501875,5334581.333726113,20.295971198972744,,,,,,2188.42879641476,990031968.501875,5323933.466792528,20.275695503469276
,18/02/2022,1645142400,,1005915467.9558133,,,,,,6304819.593894996,994289523.5290173,5321104.536929715,20.295971198972744,,,,,,2188.42879641476,994629686.881931,5323590.653765024,20.275695503469276
,19/02/2022,1645228800,,1011305530.6544985,,,,,,6102674.425970165,999891653.495854,5311182.436703067,20.295971198972744,,,,,,2188.42879641476,998892760.735119,5305876.560142925,20.275695503469276
,20/02/2022,1645315200,,1008779768.5456281,,,,,,5997726.9126660945,997471452.1071178,5310569.229872983,20.295971198972744,,,,,,2188.1767814555046,995480491.124868,5305263.965907076,20.275695503469276
,21/02/2022,1645401600,,1018078292.2743903,,,,,,5783455.060931307,1006989606.051668,5305210.865819808,20.295971198972744,,,,,,2187.769075153509,1006989606.051668,5305210.865819808,20.275695503469276
,22/02/2022,1645488000,,1021256565.7988837,,,,,,5642628.365563677,1010308706.271529,5305210.865819808,20.295971198972744,,,,,,2187.769075153509,1008292122.027474,5305210.865819808,20.275695503469276
,23/02/2022,1645574400,,1017099771.3556764,,,,,,5704290.716603789,1006084889.6204872,5310570.722614261,20.295971198972744,,,,,,2186.8926225286723,1006364658.995688,5289413.0703329295,20.275695503469276
,24/02/2022,1645660800,,1013989414.6737571,,,,,,5676747.65074347,1003021328.701931,5291318.025111421,20.295971198972744,,,,,,2186.341268782677,1003021328.701931,5286031.993118303,20.275695503469276
,25/02/2022,1645747200,,1016508063.5172813,,,,,,5676347.261113934,1005545798.5668265,5285897.393369672,20.295971198972744,,,,,,2185.236030749246,1004541257.309517,5285897.393369672,20.275695503469276
,26/02/2022,1645833600,,991780585.7670411,,,,,,6057950.270943918,980457231.7219971,5265383.478128847,20.295971198972744,,,,,,2185.187019689179,981689251.732922,5275232.336901843,20.275695503469276
,27/02/2022,1645920000,,989757120.2350042,,,,,,6058482.340603697,978420855.690318,5277761.908111276,20.295971198972744,,,,,,2180.235618213377,977443412.27804,5272489.418692584,20.275695503469276
,28/02/2022,1646006400,,994105442.1579839,,,,,,5727091.1998836575,983090967.74767,5287362.914458986,20.295971198972744,,,,,,2180.01332268162,981128710.327016,5271548.2696500365,20.275695503469276
,01/03/2022,1646092800,,992875721.3693584,,,,,,6421120.241292577,981178169.9947798,5276410.837314783,20.295971198972744,,,,,,2180.01332268162,981353832.330767,5271139.697617166,20.275695503469276
,02/03/2022,1646179200,,995775891.5613648,,,,,,6401525.170813842,984920364.6690937,4453981.425485994,20.295971198972744,,,,,,2179.5913459562353,983936428.240853,4449531.893592401,20.275695503469276
,03/03/2022,1646265600,,977185542.9686817,,,,,,6432308.720857309,966295614.4210653,4457599.530787848,20.295971198972744,,,,,,2171.390041811197,966733544.716822,4448702.126534779,20.275695503469276
,04/03/2022,1646352000,,973631399.3051269,,,,,,6022517.472348175,963176990.0951593,4431871.441648327,20.295971198972744,,,,,,2169.2994047179377,960296101.78979,4447308.047882527,20.275695503469276
,05/03/2022,1646438400,,973129736.9374303,,,,,,5668572.591019155,963016351.0852984,4444792.965141494,20.295971198972744,,,,,,2169.273738297191,962054296.78851,4447207.798976338,20.275695503469276
,06/03/2022,1646524800,,971934372.6446179,,,,,,5795930.119443868,961686862.7243726,4451559.504830244,20.295971198972744,,,,,,2168.9407087102463,960726136.587785,4447112.392437806,20.275695503469276
,07/03/2022,1646611200,,978043155.0149128,,,,,,5505649.146701899,968092723.9472909,4444761.624948931,20.295971198972744,,,,,,2167.877127439568,967125598.348942,4445681.881098318,20.275695503469276
,08/03/2022,1646697600,,982134014.7172532,,,,,,5462776.438256959,972228435.0747007,4442782.908324441,20.295971198972744,,,,,,2166.5561881078283,971257177.896804,4438344.563760681,20.275695503469276
,09/03/2022,1646784000,,982370308.323719,,,,,,5590609.683776428,972337541.054675,4442137.289296417,20.295971198972744,,,,,,2166.088596061337,972337541.054675,4437699.589706711,20.275695503469276
,10/03/2022,1646870400,,986190192.3435787,,,,,,5907590.983415701,975847482.4507942,4435098.61339759,20.295971198972744,,,,,,2165.888553658105,975872855.145028,4435240.541094905,20.275695503469276
,11/03/2022,1646956800,,990071745.7222894,,,,,,5556151.84307245,980077793.5817453,4437780.001500538,20.295971198972744,,,,,,2165.423482694799,980637737.729989,4433346.654845692,20.275695503469276
,12/03/2022,1647043200,,990562177.0347762,,,,,,5541873.147135711,980594255.2928431,4426028.298826254,20.295971198972744,,,,,,2162.614687984653,979614640.652191,4426028.298826254,20.275695503469276
,13/03/2022,1647129600,,987682214.2524004,,,,,,5556170.998541622,977704236.6607479,4421786.2971397815,20.295971198972744,,,,,,2162.1445660245636,977923291.478039,4421786.2971397815,20.275695503469276
,14/03/2022,1647216000,,987825029.8420968,,,,,,5435718.176657162,977971146.5063835,4418144.863084987,20.295971198972744,,,,,,2162.0586668431997,976019108.289804,4413731.131953035,20.275695503469276
,15/03/2022,1647302400,,981386872.3834376,,,,,,5592745.3433679165,971380668.622516,4413438.121582544,20.295971198972744,,,,,,2161.756596447769,971380668.622516,4413438.121582544,20.275695503469276
,16/03/2022,1647388800,,977979619.5298992,,,,,,5650696.657687187,967930824.0740837,4398078.502157239,20.295971198972744,,,,,,2161.4155173129793,969215033.994126,4400824.6167180715,20.275695503469276
,17/03/2022,1647475200,,973002448.5704685,,,,,,5973925.0712723825,962627678.586507,4400824.6167180715,20.295971198972744,,,,,,2161.3645173129794,962627678.586507,4400824.6167180715,20.275695503469276
,18/03/2022,1647561600,,975811746.846182,,,,,,6047296.907638221,965374068.0496379,4390361.592934678,20.295971198972744,,,,,,2160.867916470394,965737185.231285,4390361.592934678,20.275695503469276
,19/03/2022,1647648000,,981194710.4178493,,,,,,6415789.713433918,970389136.3964345,4389764.012009732,20.295971198972744,,,,,,2160.867916470394,970442510.734525,4389764.012009732,20.275695503469276
,20/03/2022,1647734400,,984349413.5383248,,,,,,6356885.261584872,973979748.0641137,4387514.815503409,20.295971198972744,,,,,,2159.825655259127,974789798.386573,4389213.441105117,20.275695503469276
,21/03/2022,1647820800,,986000610.0427282,,,,,,6152509.98399477,975455025.5586549,4393054.204107339,20.295971198972744,,,,,,2151.4303741943363,975643324.720326,4388665.5385687705,20.275695503469276
,22/03/2022,1647907200,,988115790.3767107,,,,,,6228913.913734068,977569760.017936,4317096.149069486,20.295971198972744,,,,,,2151.410374070145,978421965.54993,4317579.717997902,20.275695503469276
,23/03/2022,1647993600,,995653956.5127338,,,,,,6400441.231242211,984941369.050236,4312125.935284475,20.295971198972744,,,,,,2151.300348299148,984941369.050236,4294946.150681748,20.275695503469276
,24/03/2022,1648080000,993453927.0646365,993453927.0646365,6572450.464287598,982592351.280461,20.295971198972744,4289105.023916821,,6572450.464287598,982592351.280461,4289105.023916821,20.295971198972744,2151.2411549813914,982592351.280461,20.275695503469276,4294946.150681748,,2151.2411549813914,982592351.280461,4294946.150681748,20.275695503469276
,25/03/2022,1648166400,984856064.7037916,984856064.7037916,6682937.801923622,973883952.2999263,20.295971198972744,4289154.305970606,,6682937.801923622,973883952.2999263,4289154.305970606,20.295971198972744,2149.5181155352207,974712457.889132,20.275695503469276,4294414.964301877,,2149.5181155352207,974712457.889132,4294414.964301877,20.275695503469276
,26/03/2022,1648252800,994411237.6376777,994411237.6376777,6673159.796900396,983450787.3728498,20.295971198972744,4287270.171956345,,6673159.796900396,983450787.3728498,4287270.171956345,20.295971198972744,2149.117345792654,983697695.494419,20.275695503469276,4291982.7690367475,,2149.117345792654,983697695.494419,4291982.7690367475,20.275695503469276
,27/03/2022,1648339200,988118077.5897355,988118077.5897355,6747204.7710807845,977080694.0672456,20.295971198972744,4290158.455437963,,6747204.7710807845,977080694.0672456,4290158.455437963,20.295971198972744,2147.382536005291,976104589.477768,20.275695503469276,4291158.295320773,,2147.382536005291,976104589.477768,4291158.295320773,20.275695503469276
,28/03/2022,1648425600,984583563.6063188,984583563.6063188,7056116.505269835,973263527.8351939,20.295971198972744,4263898.969883936,,7056116.505269835,973263527.8351939,4263898.969883936,20.295971198972744,2146.9741750503067,977436202.98574,20.275695503469276,4289649.737256688,,2146.9741750503067,977436202.98574,4289649.737256688,20.275695503469276
,29/03/2022,1648512000,1007715815.5351154,1007715815.5351154,7181037.095855692,996254794.4351386,20.295971198972744,4279963.708149962,,7181037.095855692,996254794.4351386,4279963.708149962,20.295971198972744,2146.9257043337993,996944680.153805,20.275695503469276,4289649.737256688,,2146.9257043337993,996944680.153805,4289649.737256688,20.275695503469276
,30/03/2022,1648598400,997583108.9001125,997583108.9001125,7272295.5713279545,986048901.430832,20.295971198972744,4261891.6019813875,,7272295.5713279545,986048901.430832,4261891.6019813875,20.295971198972744,2144.201594914496,985063837.593239,20.275695503469276,4265730.759665086,,2144.201594914496,985063837.593239,4265730.759665086,20.275695503469276
,31/03/2022,1648684800,1006681824.2774328,1006681824.2774328,7255049.400681589,995172890.0948745,20.295971198972744,4253864.485905562,,7255049.400681589,995172890.0948745,4253864.485905562,20.295971198972744,2143.4520719939696,987274692.554439,20.275695503469276,4255975.449728627,,2143.4520719939696,987274692.554439,4255975.449728627,20.275695503469276
,01/04/2022,1648771200,993911246.1523535,993911246.1523535,7079715.021192482,982572082.503404,20.295971198972744,4259428.331785884,,7079715.021192482,982572082.503404,4259428.331785884,20.295971198972744,2143.4520719939696,982572082.503404,20.275695503469276,4255173.158627257,,2143.4520719939696,982572082.503404,4255173.158627257,20.275695503469276
,02/04/2022,1648857600,996115394.4354662,996115394.4354662,7496750.04577678,984363531.783381,20.295971198972744,4255092.310337243,,7496750.04577678,984363531.783381,4255092.310337243,20.295971198972744,2143.3983433716776,985106301.93504,20.275695503469276,4255173.158627257,,2143.3983433716776,985106301.93504,4255173.158627257,20.275695503469276
,03/04/2022,1648944000,997527204.6166393,997527204.6166393,7425290.743727892,985844781.8222082,20.295971198972744,4257111.754732069,,7425290.743727892,985844781.8222082,4257111.754732069,20.295971198972744,2142.8297357504925,984859921.900308,20.275695503469276,4248614.525680707,,2142.8297357504925,984859921.900308,4248614.525680707,20.275695503469276
,04/04/2022,1649030400,995893297.1599075,995893297.1599075,7471778.251082395,984178713.698631,20.295971198972744,4242784.914222904,,7471778.251082395,984178713.698631,4242784.914222904,20.295971198972744,2142.6296888857523,984178713.698631,20.275695503469276,4247975.940822588,,2142.6296888857523,984178713.698631,4247975.940822588,20.275695503469276
,05/04/2022,1649116800,999457714.3864851,999457714.3864851,7531593.036658863,987766962.8766868,20.295971198972744,4159138.1771682194,,7531593.036658863,987766962.8766868,4159138.1771682194,20.295971198972744,2142.4020653333855,988672586.966348,20.275695503469276,4154983.1939742453,,2142.4020653333855,988672586.966348,4154983.1939742453,20.275695503469276
,06/04/2022,1649203200,994585033.4997876,994585033.4997876,7122240.969545774,983303634.0571024,20.295971198972744,4159138.1771682194,,7122240.969545774,983303634.0571024,4159138.1771682194,20.295971198972744,2141.3575812515105,984543173.913059,20.275695503469276,4154983.1939742453,,2141.3575812515105,984543173.913059,4154983.1939742453,20.275695503469276
,07/04/2022,1649289600,988381774.8264763,988381774.8264763,6812612.812888965,977419773.283091,20.295971198972744,4149368.4345252546,,6812612.812888965,977419773.283091,4149368.4345252546,20.295971198972744,2140.897076137356,985643986.708184,20.275695503469276,4153372.2854083884,,2140.897076137356,985643986.708184,4153372.2854083884,20.275695503469276
,08/04/2022,1649376000,992059959.249544,992059959.249544,6936056.938299045,980972457.6614673,20.295971198972744,4151424.3538065315,,6936056.938299045,980972457.6614673,4151424.3538065315,20.295971198972744,2140.897076137356,984881452.145031,20.275695503469276,4153372.2854083884,,2140.897076137356,984881452.145031,4153372.2854083884,20.275695503469276
,09/04/2022,1649462400,1004666912.6970563,1004666912.6970563,6854531.577639734,993905122.6357733,20.295971198972744,4157301.983569794,,6854531.577639734,993905122.6357733,4157301.983569794,20.295971198972744,2140.897076137356,995445076.168606,20.275695503469276,4153148.834735059,,2140.897076137356,995445076.168606,4153148.834735059,20.275695503469276
,10/04/2022,1649548800,1005996816.6012377,1005996816.6012377,6926622.090994464,994918037.6249939,20.295971198972744,4152136.5892781024,,6926622.090994464,994918037.6249939,4152136.5892781024,20.295971198972744,2120.6390403162195,997297589.673956,20.275695503469276,4147988.6006774255,,2120.6390403162195,997297589.673956,4147988.6006774255,20.275695503469276
,11/04/2022,1649635200,999898608.9254464,999898608.9254464,6782197.981214423,988974861.1927781,20.295971198972744,4141529.4554827595,,6782197.981214423,988974861.1927781,4141529.4554827595,20.295971198972744,2119.171972632928,993375514.723001,20.275695503469276,4144144.410605852,,2119.171972632928,993375514.723001,4144144.410605852,20.275695503469276
,12/04/2022,1649721600,994416742.4160097,994416742.4160097,6331132.226839504,983933736.15211,20.295971198972744,4151853.741089001,,6331132.226839504,983933736.15211,4151853.741089001,20.295971198972744,2119.171972632928,986714297.041172,20.275695503469276,4143566.6078732545,,2119.171972632928,986714297.041172,4143566.6078732545,20.275695503469276
,13/04/2022,1649808000,988074579.7482787,988074579.7482787,6427095.688946644,977495970.3009827,20.295971198972744,4151493.462378183,,6427095.688946644,977495970.3009827,4151493.462378183,20.295971198972744,2118.3571815908517,978107287.35558,20.275695503469276,4143207.04828162,,2118.3571815908517,978107287.35558,4143207.04828162,20.275695503469276
,14/04/2022,1649894400,987321385.7070315,987321385.7070315,6612203.686934157,976561811.4687963,20.295971198972744,4147350.255329901,,6612203.686934157,976561811.4687963,4147350.255329901,20.295971198972744,2117.1856537022895,978162084.639266,20.275695503469276,4143207.04828162,,2117.1856537022895,978162084.639266,4143207.04828162,20.275695503469276
,15/04/2022,1649980800,1002745024.877453,1002745024.877453,6403279.806626815,992194374.519525,20.295971198972744,4147350.255329901,,6403279.806626815,992194374.519525,4147350.255329901,20.295971198972744,2117.1856537022895,991203171.348177,20.275695503469276,4143207.04828162,,2117.1856537022895,991203171.348177,4143207.04828162,20.275695503469276
,16/04/2022,1650067200,1004950112.8591948,1004950112.8591948,6441560.421688948,994362374.5384066,20.295971198972744,4146157.603128021,,6441560.421688948,994362374.5384066,4146157.603128021,20.295971198972744,2117.0749446009418,994751322.305428,20.275695503469276,4137881.839449123,,2117.0749446009418,994751322.305428,4137881.839449123,20.275695503469276
,17/04/2022,1650153600,1004105502.3832558,1004105502.3832558,6490910.7044955725,993476827.766495,20.295971198972744,4137743.6162940767,,6490910.7044955725,993476827.766495,4137743.6162940767,20.295971198972744,2116.109091307752,994744131.790396,20.275695503469276,4133610.0062877894,,2116.109091307752,994744131.790396,4133610.0062877894,20.275695503469276
,18/04/2022,1650240000,1005170984.0269436,1005170984.0269436,6064162.687530488,994974653.9810096,20.295971198972744,4132147.0624322766,,6064162.687530488,994974653.9810096,4132147.0624322766,20.295971198972744,2030.694914200247,995475378.096192,20.275695503469276,4133535.930504926,,2030.694914200247,995475378.096192,4133535.930504926,20.275695503469276
,19/04/2022,1650326400,1006136708.360495,1006136708.360495,6214903.168880034,995788284.3674036,20.295971198972744,4133500.528240207,,6214903.168880034,995788284.3674036,4133500.528240207,20.295971198972744,2030.5562369531165,996445938.686937,20.275695503469276,4133500.528240207,,2030.5562369531165,996445938.686937,4133500.528240207,20.275695503469276
,20/04/2022,1650412800,1006430212.9486966,1006430212.9486966,6256562.625466688,996056043.8837837,20.295971198972744,4117586.1434750347,,6256562.625466688,996056043.8837837,4117586.1434750347,20.295971198972744,2030.547194120085,995060982.900883,20.275695503469276,4118772.349911809,,2030.547194120085,995060982.900883,4118772.349911809,20.275695503469276
,21/04/2022,1650499200,1013317903.784367,1013317903.784367,6259081.5532294735,1002949889.1902379,20.295971198972744,4108912.744928429,,6259081.5532294735,1002949889.1902379,4108912.744928429,20.295971198972744,2030.1062729205298,1003777001.439424,20.275695503469276,4111955.592066558,,2030.1062729205298,1003777001.439424,4111955.592066558,20.275695503469276
,22/04/2022,1650585600,1014992014.8269,1014992014.8269,6041372.956521476,1004842598.156712,20.295971198972744,4108023.4176953454,,6041372.956521476,1004842598.156712,4108023.4176953454,20.295971198972744,2030.1062729205298,1005457938.415022,20.275695503469276,4111419.4501611786,,2030.1062729205298,1005457938.415022,4111419.4501611786,20.275695503469276
,23/04/2022,1650672000,1013422717.6120446,1013422717.6120446,6015300.104143103,1003291987.2363538,20.295971198972744,4115409.9755765237,,6015300.104143103,1003291987.2363538,4115409.9755765237,20.295971198972744,2030.0561921701121,1003430460.639922,20.275695503469276,4111298.6768996245,,2030.0561921701121,1003430460.639922,4111298.6768996245,20.275695503469276
,24/04/2022,1650758400,1016088841.9895102,1016088841.9895102,5963111.318875435,1006014804.317661,20.295971198972744,4110906.057002576,,5963111.318875435,1006014804.317661,4110906.057002576,20.295971198972744,2029.0559328703764,1006014804.317661,20.275695503469276,4110906.057002576,,2029.0559328703764,1006014804.317661,4110906.057002576,20.275695503469276
,25/04/2022,1650844800,1012373446.846836,1012373446.846836,5817732.416094638,1002445026.9479411,20.295971198972744,4110667.186829065,,5817732.416094638,1002445026.9479411,4110667.186829065,20.295971198972744,2028.038420892977,1002467081.223728,20.275695503469276,4110667.186829065,,2028.038420892977,1002467081.223728,4110667.186829065,20.275695503469276
,26/04/2022,1650931200,1012437289.1144974,1012437289.1144974,6119666.776197186,1002208118.3270941,20.295971198972744,4109483.715235009,,6119666.776197186,1002208118.3270941,4109483.715235009,20.295971198972744,2028.038420892977,1002591108.1304,20.275695503469276,4110412.668498089,,2028.038420892977,1002591108.1304,4110412.668498089,20.275695503469276
,27/04/2022,1651017600,1017878299.3600222,1017878299.3600222,5700925.700144917,1008071130.9905201,20.295971198972744,4106222.37338595,,5700925.700144917,1008071130.9905201,4106222.37338595,20.295971198972744,2027.9403740568644,1012613716.121039,20.275695503469276,4106222.37338595,,2027.9403740568644,1012613716.121039,4106222.37338595,20.275695503469276
,28/04/2022,1651104000,1018140179.8285607,1018140179.8285607,5833800.469312638,1008201268.4365788,20.295971198972744,4105090.6266981643,,5833800.469312638,1008201268.4365788,4105090.6266981643,20.295971198972744,2021.953351834217,1010600433.866578,20.275695503469276,4105969.304129248,,2021.953351834217,1010600433.866578,4105969.304129248,20.275695503469276
,29/04/2022,1651190400,1016857861.2993591,1016857861.2993591,5930228.771141335,1006821642.9281174,20.295971198972744,4105969.304129248,,5930228.771141335,1006821642.9281174,4105969.304129248,20.295971198972744,2021.9055541073567,1008141299.889673,20.275695503469276,4105969.304129248,,2021.9055541073567,1008141299.889673,4105969.304129248,20.275695503469276
,30/04/2022,1651276800,1011092975.6073215,1011092975.6073215,5709013.886605862,1001276876.7288905,20.295971198972744,4107064.6958538983,,5709013.886605862,1001276876.7288905,4107064.6958538983,20.295971198972744,2021.6054839255883,1003428226.847251,20.275695503469276,4102961.734119779,,2021.6054839255883,1003428226.847251,4102961.734119779,20.275695503469276
